path	artist_name	artist_location
Y/I/W/TRYIWNT128F4284FB9	Angela Bofill	New York, NY [The Bronx]
Y/W/D/TRYWDLC128F931F090	LaFee	Aachen, Germany
K/X/H/TRKXHXA12903CC81E8	Gentle Touch	
P/T/T/TRPTTQW12903CAD053	Marysia Sadowska	
E/H/P/TREHPEC128F92C3BB8	Rex The Dog	London
T/C/Z/TRTCZST128E079316D	Original London Cast	Great Britain / UK
R/F/Z/TRRFZMC128F14A0B78	ATB	
K/J/O/TRKJOVO128F421C79F	Puddle Of Mudd	
V/S/W/TRVSWLC128F42932D5	Lexy & K-Paul	
N/D/H/TRNDHCD128F92ECB74	Zazie	Boulogne-Billancourt, France
S/U/T/TRSUTUD128F42333F4	Stephen Fretwell	Scunthorpe, England
M/V/R/TRMVROV128F9339A5C	Jessica Andersson	
J/F/E/TRJFEQN128F4289231	Rihanna / Jay-Z	AU
F/E/V/TRFEVCO128F9313700	Chris Lake Feat. Nastala	
U/Z/F/TRUZFPI128F931CA46	Eminem	St. Joseph, MO
R/J/P/TRRJPPA128F42736EA	Bruce Springsteen	Freehold, NJ
L/K/B/TRLKBJW128F423BF34	The Chantels	New York, NY [The Bronx]
Y/I/M/TRYIMID128F92EB04D	Avril Lavigne	Napanee, Ontario, Canada
O/A/G/TROAGJF128F427C0EE	Simple Minds	Glasgow, Scotland
I/B/W/TRIBWYA128F42A28BC	Roch Voisine	St. Basile, New Brunswick, Canada
M/O/U/TRMOUAW128F93230C3	Kidz Bop Kids	
U/A/L/TRUALQX128F147D634	Alex Lloyd	Sydney, Australia
L/K/K/TRLKKXK128F92C6852	Chad Vangaalen	Calgary, Alberta, Canada
S/K/V/TRSKVVZ128F4264085	Katherine Jenkins	Neath, South Wales
F/P/B/TRFPBJX128F42835FD	Hurricane Gator	TOLEDO, Ohio
E/I/S/TREISJY128F428C9A7	Uniting Nations	
I/H/S/TRIHSGK128F149E9E9	The Chantels	New York, NY [The Bronx]
D/T/V/TRDTVGI128E078EDBB	Queens Of The Stone Age	
V/B/L/TRVBLBS128F42A34D6	Stephanie McIntosh	
R/U/U/TRRUUIS128E078D76F	Brandy	McComb, MS
C/Z/G/TRCZGYQ128F426A8C8	DEATH ANGEL	San Francisco, CA
X/N/J/TRXNJMF128F92F1507	Pastora	NY - New York City
K/A/S/TRKASBQ128F92CF6B4	Dschinghis Khan	
D/O/C/TRDOCXI128F935A6D7	Bryan Jones	New Jersey
L/N/N/TRLNNYG12903D05AF5	Neal Scarborough	
R/X/O/TRRXOHT128E0799A95	Aled Jones	
C/X/X/TRCXXLL12903D018B8	Britney Spears	Kentwood, LA; Los Angeles, CA
B/T/F/TRBTFPB128F92C81D9	Fire Island	
G/S/E/TRGSEDL128F92C48BB	Augustana	Greenville, IL
M/U/J/TRMUJKQ12903CA8495	Blink-182	Poway, CA
V/V/L/TRVVLSX128F42698B4	Rob De Nijs	
X/S/I/TRXSIVJ128F9319428	Mario Lopez	
W/Q/Y/TRWQYEU128F425DD8D	Beyoncé	
N/X/H/TRNXHQQ128F14AF369	English Chamber Orchestra feat. Andras Schiff - Piano. Conductor:George Malcolm	
K/F/O/TRKFOUP128E0786014	Shania Twain / Alison Krauss and Union Station	Timmins, Ontario, Canada
C/E/F/TRCEFKJ128F427A435	Nightwish	Kitee, Finland
B/H/J/TRBHJXD128F14628B5	Daniel Bedingfield	WINONA, Minnesota
U/F/N/TRUFNRU128F42A0D8C	Cyndi Lauper	Brooklyn, NY
S/M/G/TRSMGBP128F42AF375	Kelis	Harlem, NY
Y/H/T/TRYHTKL12903CE1E1C	Gyptian	
D/S/Q/TRDSQBI12903CC921F	Plastiscines	
P/P/M/TRPPMHY128F422B488	Casiotone For The Painfully Alone	
Y/Q/B/TRYQBGS128F92F23B1	The Killers	
I/G/V/TRIGVQS128F1477EBB	The Shore	Silverlake, CA
K/U/A/TRKUAIS12903CFE262	Bjørn Eidsvåg	
C/H/A/TRCHAKD128F9350F86	Junior Boys	Canada
V/R/T/TRVRTLR12903CB8EFA	Fred Buscaglione	
U/S/T/TRUSTQW128F930B9F2	DJ Machine@Wallringtunnel	
D/P/U/TRDPUHJ128F4281420	Max Pezzali	Pavia, Italy
S/S/A/TRSSASO128F932B3E7	Death Cab for Cutie	
L/Y/M/TRLYMOZ128F9319DA6	Delta Goodrem	
P/V/B/TRPVBIS12903CB2888	Kim Svärd	
S/H/K/TRSHKBR128F4281C97	The Strokes	NY
M/D/L/TRMDLYS12903CA9455	Guy Sebastian	Klang, Malaysia
Y/G/I/TRYGINL12903CA945B	Guy Sebastian	Klang, Malaysia
X/C/X/TRXCXQU128F428C972	Kellys	
K/L/A/TRKLAJR128F934B27C	Amon Amarth	Sweden
B/V/J/TRBVJYR128F428B8EB	Crazy Frog	
S/W/I/TRSWIMF128F147A031	Razorlight	London
W/Z/A/TRWZAIG128F92DF5DC	Colby O'Donis	California - LA
I/S/Z/TRISZPB128F14539B3	Fort Minor [Featuring Holly Brook And Jonah Matranga]	LA California
P/F/B/TRPFBSQ12903D13E3C	Piano Tribute Players	
I/G/S/TRIGSRX12903CDDE10	Chely Wright	Wellsville, KS
N/R/N/TRNRNYK128F427337F	Lorenzo Antonio	New Mexico
M/N/H/TRMNHQU128F426B28D	Los Amigos Invisibles	Venezuela
V/S/L/TRVSLOV128F4254C88	Skylark	Florida
F/L/V/TRFLVAF128F92F2379	Justin Timberlake	
I/R/T/TRIRTTS128EF35F003	Max Gazzè	
F/F/M/TRFFMFY128F92DE5B6	Spongebob Squarepants	LOS ANGELES, California
Y/E/K/TRYEKUV128E07858BA	Green Day	Berkeley, CA
E/U/X/TREUXLO128F14A35E2	Dr. Ring-Ding & The Senior Allstars	
W/F/I/TRWFIOM128F425BEB1	Manolo Garcia	
E/F/Q/TREFQXA128F933FFEE	Stray Cats	
X/M/T/TRXMTST12903CCD9E1	Shakira	Barranquilla, Colombia
J/A/Z/TRJAZQC128F933FB05	Sim Redmond Band	NY - Upstate NY
P/J/Y/TRPJYJD128EF34539B	Dub Pistols feat. Blade	London, England
A/O/U/TRAOUDE128F42BC7F1	Oomph!	MX
G/H/Y/TRGHYCE128F146552C	Atomic Kitten	Liverpool, England
M/B/B/TRMBBPU128F146D3C1	Kanye West	Atlanta, GA
C/P/T/TRCPTQP128F423A80E	Andres Calamaro	
O/O/C/TROOCLT12903C9A9D6	The Roches	New York City
Z/S/F/TRZSFCD128F92F783E	Linkin Park	Los Angeles, CA
L/W/P/TRLWPRD128F424FF0B	Underworld	London, England
G/A/I/TRGAIJA128F93299DC	David Guetta - Chris Willis - Joachim Garraud	
C/T/V/TRCTVZG128E078ED8D	Queens Of The Stone Age	
W/A/E/TRWAEHW128F92F9C57	Groove Coverage	
C/W/K/TRCWKSQ128F4251A98	Alvin Stardust	
X/H/M/TRXHMVJ128F149CB95	Fall Out Boy	Wilmette, IL
N/N/U/TRNNUMY12903CBA308	Taylor Swift	Wyomissing, PA
T/R/S/TRTRSNG128C7196960	Sugababes	England
P/Y/P/TRPYPTV128F9311C06	Winx	
G/I/E/TRGIEWR128F933A3E1	Los Fabulosos Cadillacs	Buenos Aires.
S/Q/D/TRSQDEB128F931A593	Adrima	
P/B/T/TRPBTUA128F426B403	Nickelback	Hanna, Alberta, Canada
Y/S/V/TRYSVIV12903CC35F3	Los Autenticos Decadentes	
W/K/X/TRWKXZP128F427FC33	Anna Nalick	Glendora, CA
J/V/H/TRJVHZQ128F4261340	Kasey Chambers	Australia
Q/O/B/TRQOBYO128F4267F80	Deep Purple	Hertford, England
G/S/B/TRGSBNZ12903CD668D	Katie Melua	Georgia
V/Z/O/TRVZOKW12903CAD97A	Will Holland feat. Line Froyset	
X/C/M/TRXCMED128E0780E9E	Sugababes	England
U/C/H/TRUCHCJ128F423EF84	Tracy + The Plastics	
J/A/K/TRJAKOA128E0796023	Jose Padilla	
R/T/E/TRRTEQC128F4260D5B	Estopa	
M/E/M/TRMEMTI128F92E5141	The Veronicas	Brisbane, Australia
A/D/Z/TRADZXK128F429DB92	The Killers	
P/T/B/TRPTBOF128F1478307	Alanis Morissette	Ottawa, Ontario, Canada
D/B/E/TRDBEON128F147C1ED	Murder By Death	Bloomington, Indiana
U/Q/O/TRUQOLT128F425064B	Melanie Thornton	Charleston, SC
Z/N/I/TRZNIZS128F92F5411	Denis The Menace & Big World Present Philip Van Het Veld	
Y/F/E/TRYFEFZ128F4282745	Sigur Rós	
B/Q/I/TRBQIKR128F148BE55	Mariah Carey	New York, New York
N/H/I/TRNHIWU128F930C435	Dash Berlin	The Hague
I/L/V/TRILVOH128F4280529	The Perishers	Ume�Sweden
Q/V/V/TRQVVAD128F1495BA3	Johnny Gill	COLUMBIA, Maryland
V/S/V/TRVSVXZ128F92F53DB	Placebo	London, England
J/D/X/TRJDXUY128F42386AD	The Searchers	Liverpool, England
M/V/Z/TRMVZPY128F42667EE	Montgomery Gentry	Montgomery - Lexington, KY and Gentry - Danville KY
X/Y/M/TRXYMBX12903CC6E7B	Bianca Ryan	
A/Z/P/TRAZPIY128F932B091	En Vogue	California - LA
P/H/N/TRPHNGB12903CC697B	Phosphorescent	Athens, GA
U/J/Z/TRUJZBM128E078731E	The Corrs	
P/R/H/TRPRHDK128F9359896	Bon Jovi	Sayreville, NJ
H/K/L/TRHKLNG128F429463E	Marianne Rosenberg	
X/H/X/TRXHXZJ128F92DD518	John Legend	Springfield, OH
L/I/X/TRLIXNT128F42961AC	Sue Keller	Allentown, PA
S/P/O/TRSPOBT128F426348D	A3	Houston TX
L/K/E/TRLKEFU128F422C555	Joss Stone	Devon, England
L/Y/V/TRLYVZT128F42927CE	Alex Baroni	
R/J/P/TRRJPQT128F9328579	MK-S	
A/B/J/TRABJCV128F4290D34	Tomcraft	
Y/P/M/TRYPMWN128F426B41E	Banaroo	
Y/I/J/TRYIJCI128F9312FEE	Harry Gregson-Williams	
D/O/T/TRDOTLD128E0785819	R.E.M.	Athens, GA
L/W/W/TRLWWFY12903C9AAA4	Black Legend	
C/D/W/TRCDWGW128EF34DCBE	Black Uhuru	Jamaica
P/S/F/TRPSFMW128F42AE12A	Dixie Chicks	Austin, TX
I/Y/O/TRIYOXD128F426439E	The Beautiful South	Hull, England
Q/Q/Z/TRQQZDR12903CFCC52	Downhere	
J/K/J/TRJKJYO128F4295F18	Gotthard	
E/G/G/TREGGML12903CC0740	White Lion	Minnetonka Minnesota USA
R/S/O/TRRSOLA128F92FCE56	Fabio Concato	Milano, 31 maggio 1953
T/S/E/TRTSEEH128F931BE03	Tom Petty And The Heartbreakers	
I/W/C/TRIWCNJ128F429B76B	Garbage	Madison, WI
K/A/A/TRKAAKD128F9310E70	Noob & Brodinski	
H/A/J/TRHAJAD128F9360E76	Omar & The Howlers	Austin, TX
M/D/K/TRMDKKW128E07815DD	Joss Stone	Devon, England
J/D/S/TRJDSRI12903CE8487	Brooklyn Queens; JJ Flores	
O/K/Y/TROKYVR128F4283D4E	Hope Of The States	Chichester, Sussex, England
J/W/Y/TRJWYQC128F92ED4B2	Destiny's Child	Houston, TX
H/W/Z/TRHWZCN128F9335D2B	Metro Station	Hollywood, California
E/X/K/TREXKQM128F4297A18	Edoardo Vianello	
V/Y/W/TRVYWIO12903CC6980	Phosphorescent	Athens, GA
L/S/A/TRLSAVX128F425D7D8	Andrea True Connection	
S/L/R/TRSLRJE128EF344A2F	Jean Michel Jarre	FRANCE
W/G/L/TRWGLOF12903CF9976	Jay Lumen	
R/V/R/TRRVRKY128F4225302	IAMX	Berlin, Germany
H/H/W/TRHHWBJ128EF343C34	Sarah Connor	
W/W/Q/TRWWQSS128F14908BF	Daniel Powter	Vernon, British Columbia, Canada
U/O/A/TRUOATQ128F42315DC	Anberlin	Florida
Y/W/Z/TRYWZQQ12903CB245C	Summer At Shatter Creek	California - LA
Y/K/C/TRYKCSC128EF34C41E	Greg Keelor	CANADA - Ontario
M/K/L/TRMKLQO128E078314C	Thomas Dolby	Cairo, Egypt
Y/I/Q/TRYIQCW128F93150CD	Rip Van Hippy	
D/X/R/TRDXREY128F9303F53	Michael Bublé	British Columbia
Q/F/U/TRQFUTY128F42385E7	Fall Out Boy	Wilmette, IL
Y/G/K/TRYGKGA128F42717E0	Black Science Orchestra	
S/F/L/TRSFLEA128F42650C6	BlackHawk	GERMANY
J/P/W/TRJPWRJ12903CBAB19	Chris Brown	Fairfax, California
V/P/M/TRVPMXY128F4215D9A	S Club 7	
C/Q/Z/TRCQZCM128F425FD8C	Blink-182	Poway, CA
H/H/R/TRHHRHV128F4262BE1	Frank Martiniq	
U/T/D/TRUTDTR128F422B7CC	Bob Sinclar	
E/F/L/TREFLSS12903D0C9A3	The Lovemakers	Oakland, CA
J/I/W/TRJIWBC128F931479D	Andy Stochansky	Canada
J/D/F/TRJDFML128F92D06FB	"Clarence ""Frogman"" Henry"	Algiers, LA
F/T/Q/TRFTQOA128F92EA984	Mani Spinx	
U/M/S/TRUMSEO128F9310BB4	Bruce Rowland	AUSTRALIA
Z/K/F/TRZKFLQ128F933427B	Dave Clarke	Great Britain / UK
Y/C/B/TRYCBCH128E0796616	Umberto Tozzi	
U/M/W/TRUMWPL128F92DED9A	Ysa Ferrer	
A/J/Z/TRAJZLQ128F424E12B	matchbox twenty	
X/J/D/TRXJDJS128F92CF93B	The Killers	
E/H/E/TREHEEP128F42140C7	Apocalyptica	Helsinki, Finland
O/Q/B/TROQBRQ128F14534C7	A-Ha	Oslo, Norway
P/M/R/TRPMRWH128F92E449A	Alf Robertson	Göteborg
H/T/Z/TRHTZNC12903CE3B26	Laura Branigan	Brewster, NY
G/R/V/TRGRVPZ128F92D862C	Wintersleep	
C/I/J/TRCIJGC128F14765AB	Wilderness	Baltimore, MD
R/R/T/TRRRTLE12903CA241F	Johann Pachelbel	Nuremberg, Germany
R/S/J/TRRSJSO12903CE1E14	Gyptian	
F/O/X/TRFOXQN128F92F57C5	Santogold	
R/Q/L/TRRQLHH128F931DD30	Ghislain Poirier	
P/L/L/TRPLLFH128F428E59D	Art Of Noise	London, England
D/K/W/TRDKWVA128F9317404	Gouryella	
J/O/R/TRJORME128F931E9F4	Tiny Tim	New York, NY
L/M/Y/TRLMYAK128F421878E	Lovex	Tampere, Finland
B/D/K/TRBDKMV128F42A703F	Bryan Adams	Kingston, Ontario, Canada
H/E/O/TRHEOII12903CB23D6	Johnny Nash	Houston, TX
Y/D/P/TRYDPHC128F429BE06	Dexter Danger	San Francisco, CA
R/I/D/TRRIDJK128F92FC9A9	Hanna Pakarinen	
R/U/F/TRRUFKT128F92CEB13	The Aliens	Edinburgh, Scotland
E/X/Y/TREXYDT128F14AD690	Trevor Rabin	Johannesburg, South Africa
L/Z/V/TRLZVOU12903D06FD7	Southeast Engine	
Y/U/X/TRYUXQW128E078B982	Michael Bublé	British Columbia
B/P/D/TRBPDJG128E07857DE	Green Day	Berkeley, CA
A/F/A/TRAFAWA128E0798D56	Cream	England
D/G/U/TRDGUPO128F9332CF6	Justin Bieber	
Y/B/O/TRYBOSY12903CB53EF	Joseph Locke	IRELAND
V/P/N/TRVPNNZ128F42638AE	Jessica Simpson	Dallas, TX
M/V/F/TRMVFPU128F42AA88C	Dimmu Borgir	Oslo, Norway
A/S/Q/TRASQGR128F14557AA	matchbox twenty	
E/Z/O/TREZOBW128F933B804	The Smittens	
Y/K/G/TRYKGYJ128F92E68CF	David Bisbal	
V/I/T/TRVITJI128F93549C3	DJ Disse	
D/H/S/TRDHSHM128F92F7859	Jay-Z / Linkin Park	Los Angeles, CA
X/U/V/TRXUVNM128F42825E5	Johnny Nash	Houston, TX
S/Q/U/TRSQUZQ128F934AB86	Karpatenhund	
E/V/V/TREVVEO128F42388A8	Paolo Soncini	Rotterdam, The Netherlands
M/H/Z/TRMHZDA128F42950E1	"Kenny ""Babyface"" Edmonds"	
E/B/M/TREBMCU128F423A0AC	Jim Sturgess / Joe Anderson	
I/R/U/TRIRUYJ12903CA7AD6	Blank & Jones	Cologne, Germany
O/M/P/TROMPTQ12903D01BD2	Spiritual Beggars	Halmstad, Sweden
M/H/B/TRMHBIC128F9349FED	Jody McBrayer	
W/S/I/TRWSIEP128F93027C9	Dj Sammy	
F/V/Y/TRFVYWW128F423236D	The Underdog Project	
Q/C/I/TRQCIKZ128F427DF94	Fused	United States
V/C/V/TRVCVQC128F1487081	Pet Shop Boys	London, England
J/U/X/TRJUXFL128F4291CEA	AGATHODAIMON	
C/Z/M/TRCZMLQ128F9307825	Beyoncé	
D/E/D/TRDEDTO12903CF80A0	KT Tunstall	Scotland
I/P/W/TRIPWME128F9323019	Kidz Bop Kids	
G/E/D/TRGEDWP128F92C2259	Air Supply	Melbourne, Australia
E/L/W/TRELWQR12903CF4A72	Vedera	Kansas City, MO
X/G/R/TRXGRTT128F92E7344	Allison Moorer	Mobile, AL
K/E/G/TRKEGGM128F42900F9	Jimmy Eat World	Mesa, AZ
L/Q/W/TRLQWTY128F92E2A03	Waldo's People	
M/Y/B/TRMYBRP128F93073EA	Vibrasphere	Uppsala, Sweden
M/D/O/TRMDOCN128F426A712	The Last Goodnight	
N/M/V/TRNMVOG128EF35F997	Maroon 5	Los Angeles, CA
M/C/Q/TRMCQVT12903CF16E5	Xutos & Pontapés	
K/U/I/TRKUIIB128F4234844	American Hi-Fi	Boston
X/C/Z/TRXCZHN12903CC697C	Phosphorescent	Athens, GA
X/H/J/TRXHJQY128F42B5094	2Pac	New York, NY
C/D/Y/TRCDYJR12903CC8289	Le sport	
V/W/U/TRVWURI128EF35640F	Alvin Stardust	
X/D/W/TRXDWGM128F424174C	R.E.M.	Athens, GA
J/Z/B/TRJZBVB128F42494A1	Jorn	
D/K/W/TRDKWAN128F9307A66	Sugar Ray	Orange County, CA
I/R/O/TRIROLS128F92F8E10	TV On The Radio	Brooklyn, NY
A/E/O/TRAEOFL128F14A91A2	Jim Cuddy	CANADA - Ontario
T/H/K/TRTHKNP128F92FDC0C	KWS	Nottingham, England
J/T/L/TRJTLSC128F92D28A2	I Set My Friends On Fire	
O/M/O/TROMOHU128F92F8AA4	Culture Club	London, England
W/X/I/TRWXIXS12903C9B42D	Sidewalk Prophets	
I/L/Q/TRILQOQ128F428BE72	Youth Group	Sydney, Australia
K/J/P/TRKJPGV128F93220B6	Alejandro Escovedo	
E/Z/Z/TREZZTN128EF351E8E	Darren Tate	
I/H/A/TRIHAHK128F92F3B25	Kimen	
J/K/G/TRJKGPV12903CB129F	Kenny G	Seattle, Washington USA
F/W/W/TRFWWKE128F92EA078	Kelly Clarkson	
X/C/U/TRXCUDR128F426074E	Michele Zarrillo	Rome, Italy
B/U/C/TRBUCIY128F422B984	Etta James	Los Angeles, CA
W/O/T/TRWOTVW128F92D4511	Andrelli & Blue	
X/A/P/TRXAPJU128F429B7BA	Garbage	Madison, WI
A/L/J/TRALJBT128F4266FD8	Jennifer Lopez	The Bronx, New York
I/M/F/TRIMFGK128F42BAC92	Evanescence	New York, NY
L/U/U/TRLUUGY128F428EDE5	Gary Hobbs	
C/T/Y/TRCTYCR128F1484416	Linkin Park	Los Angeles, CA
D/R/Z/TRDRZQF128F14784CF	Keane	East Battle, Sussex, England
Y/Z/H/TRYZHXH12903CA475D	The Choirboys	
U/T/B/TRUTBJX128F425A9D6	Andy Abraham	London, England
A/H/H/TRAHHAY12903CD8B6F	Jamie Richards	Shawnee OK
M/E/Y/TRMEYMO128F930A571	Streetwize	
N/E/V/TRNEVHE128F92F273E	Breaking Point	Raleigh North Carolina USA
H/N/A/TRHNAXU128F92F1AC7	Joe Budden / Tanto Metro & Devonte	New York, NY
V/Q/W/TRVQWQR128F425EE84	Brave Saint Saturn	Denver, Colorado
M/H/X/TRMHXDL128F14AD363	John Ottman	
B/B/C/TRBBCMY12903CB2833	Ha Ha Tonka	Springfield, MO
M/U/Q/TRMUQPE128F42AF260	Nathalie Tineo	
X/H/G/TRXHGWG128F92E2AE8	Phil Coulter	Derry, Northern Ireland
P/B/R/TRPBRJY128E078164B	Jamelia	Birmingham, England
R/B/Q/TRRBQOU128E0787A38	Charlie	CANADA - Ontario
O/F/Y/TROFYAD128F42A381B	Helena Paparizou	V�erg�nd, Sweden
X/M/F/TRXMFAI128F424AA64	STFU	
B/U/M/TRBUMZC128F932009C	Charlotte Diamond	CANADA - Ontario
C/O/M/TRCOMBO12903CA40BA	DJ Yvan	
N/C/R/TRNCRIK128F4287D31	Edoardo Vianello	
A/H/U/TRAHUDW128F423C7A5	Arthur & Yu	Seattle, WA
I/Y/C/TRIYCKE128F93035FD	Recluse	NY - New York City
W/Z/I/TRWZIRS128F934BC0F	Enya	Gweedore, Donegal, Ireland
A/I/E/TRAIEKM128F4267DCA	A Perfect Circle	
Y/Z/E/TRYZEFC128F42AAFA0	Fugu	Washington
G/H/I/TRGHIGA128F42413D3	Once Nothing	Pittsburgh, PA
O/M/Q/TROMQEK128F4279E1A	Waylon Jennings_ Willie Nelson_ Johnny Cash_ Kris Kristofferson	Dayton, OH
N/X/Z/TRNXZNY128F92EB072	Michael W. Smith	
L/A/P/TRLAPTE128F4290142	Woody van Eyden	
L/A/G/TRLAGUW128F14A8CD8	Stevie Nicks	Phoenix, AZ
H/D/Z/TRHDZZE128E0783BE4	Tiziano Ferro	
A/U/F/TRAUFLM128F42AECDC	Britney Spears	Kentwood, LA; Los Angeles, CA
A/Z/M/TRAZMTX128F93304AA	Uniklubi	
X/M/F/TRXMFAI128F424AA64	STFU	
L/E/H/TRLEHWK128F427F2EA	The Malibooz	California - LA
V/H/W/TRVHWCP128F42963AE	Hannah Montana	
K/O/W/TRKOWWH128F14A465B	Zucchero	Roncocesi, Italy
Z/B/O/TRZBOGV128F4238FE0	David Meece	
Z/R/O/TRZROAN128F93389D5	Morten Alick & Casper LT	
R/Q/Q/TRRQQPM128F4286642	Dazkarieh	
D/K/A/TRDKAJG128F9301D83	Electro All-Stars	
A/M/Q/TRAMQWV128F425C3DA	Erik Berglund	Texas
U/N/P/TRUNPVE128F4282903	Cedric Gervais Featuring Caroline	
C/X/Z/TRCXZSJ128EF342E76	Darren Styles	
M/A/P/TRMAPRS128F427F2ED	The Malibooz	California - LA
G/B/F/TRGBFTF128F1475953	Erlend Øye	
B/Y/O/TRBYOLV128F934518F	Johan Palm	
Y/D/F/TRYDFET12903CF7AED	Slash	Stoke-on-Trent, Staffordshire, En
T/O/R/TRTORGX128F9302B54	Something Like Silas	
K/L/S/TRKLSHC128F92DD46E	The Fray	Denver, CO
L/W/T/TRLWTAG128E0789037	Gorillaz	
A/I/T/TRAITHR128F42B7E26	Rubyhorse	Cork City, Ireland
V/A/J/TRVAJWX128F1498C2E	Aaron Neville	New Orleans, LA
X/B/H/TRXBHSM128F934F9E8	Hank Jones_ Mads Vinding_ Billy Hart	Vicksburg, MS
W/I/T/TRWITAZ128F14789F6	Shinedown	Jacksonville, FL
N/B/J/TRNBJRZ128F92D1D30	Neal Casal	Denville, NJ
L/P/K/TRLPKOG128F42631D8	Loquillo Y Los Trogloditas	
N/A/E/TRNAEKI12903CAAD90	DJ Connections	
D/F/D/TRDFDPN12903CB0907	Rico Bernasconi	United States
K/P/Y/TRKPYRZ128F931B29E	Wolfgang Petry	
G/I/M/TRGIMIQ128F14557F1	A-Ha	Oslo, Norway
D/B/N/TRDBNAR128EF35905C	Zion Train	London, England
N/W/N/TRNWNKM128F42A96C5	Kay Stone	
J/S/I/TRJSIFI12903CF8996	The Disco Boys	
E/B/C/TREBCKP12903CCCC10	Iskald	
Y/M/V/TRYMVWI128F9323EDF	Adrienne Pierce	Canada
X/B/T/TRXBTDL128E0795F92	Project Pitchfork	Hamburg, Germany
H/B/V/TRHBVZH128F428D3DE	Britney Spears	Kentwood, LA; Los Angeles, CA
G/Q/I/TRGQILB128F42B3E67	Negrita	Arezzo ITALY
G/R/D/TRGRDEC128F423C07D	Jack Johnson / Matt Costa / Zach Gill / Dan Lebowitz / Steve Adams	Galveston, TX
W/Y/X/TRWYXFT128F932BEAA	Kidz Bop Kids	
R/C/Q/TRRCQGR128F42AA304	Massimo Di Cataldo	
B/C/B/TRBCBQY128F92E6602	Tukan	
G/C/L/TRGCLMI128F931C116	8 Wonders	
P/P/Y/TRPPYLB128F933FFEB	D-Unity	
A/P/C/TRAPCFZ128E0783710	Jimmy Eat World	Mesa, AZ
J/G/A/TRJGASM12903CB5232	Ricocher	
P/A/J/TRPAJWU12903CFB718	Abydos	
H/I/Q/TRHIQGF128F1468583	Echo And The Bunnymen	
Y/D/O/TRYDOSV128F422BD3C	Just Jack	
U/R/M/TRURMYZ128F42424C7	Billy Corgan	Elk Grove, IL
U/M/R/TRUMRUP128F423C161	Underworld	London, England
P/F/E/TRPFEYG128F92FD84C	These Animal Men	Brighton, England
J/Y/Z/TRJYZDO128F4292859	Gareth Gates	
M/U/A/TRMUAMU128F92E9C8B	Venice is Sinking	Athens, GA
G/C/L/TRGCLRA128F429C32E	HIM	Finland
M/I/A/TRMIAZV128F92F3A2F	Anane	
X/T/G/TRXTGGO128F42ADF16	Vivian Green	PHILADELPHIA, Pennsylvania
S/B/X/TRSBXKY128F934A531	Martin Eyerer	
A/T/M/TRATMIZ128F428E152	Luna	
G/V/D/TRGVDKR128EF368120	Gerry Mitchell & Little Sparta	
Z/W/J/TRZWJOO128F92DBD64	Voodoo & Serano	
B/N/H/TRBNHPW128F4252572	Amorphis	
K/B/L/TRKBLYD128F92D5358	Garou	Sherbrooke, Quebec, Canada
I/Q/E/TRIQEDF12903CA5987	Point Of Grace	
G/Q/P/TRGQPPX128F932E095	Belbury Poly	
E/I/S/TREISJY128F428C9A7	Uniting Nations	
K/M/P/TRKMPSL128F93046C9	Ed Case;Harvey	
K/Y/P/TRKYPOL128F427C0C0	The Cranberries	Limerick, Ireland
V/X/L/TRVXLTS128F428F428	Marija Serifovic	
B/R/S/TRBRSBQ128F92E17BE	Frida	Sweden
Z/B/O/TRZBOGV128F4238FE0	David Meece	
Z/Y/N/TRZYNDV128F4253265	Lynda	
L/M/Q/TRLMQGO12903CAB99C	Avril Lavigne	Belleville, Ontario, Canada
K/G/A/TRKGAYQ128F42827ED	Digitalism	Hamburg, Germany
I/O/U/TRIOUNB12903C9C833	The Greenberry Woods	
A/L/X/TRALXCL128F934B89E	UCast	
O/A/T/TROATNB128F425B7D1	Jennifer Lopez	The Bronx, New York
S/N/M/TRSNMDV128F9302C92	Darin	Stockholm, Sweden
C/Q/D/TRCQDDY128F429A617	Fall Out Boy	Wilmette, IL
D/O/C/TRDOCPO128F4260E47	Les Rita Mitsouko	
U/P/T/TRUPTCW128EF356AF5	Trivium	Orlando, FL
L/Q/R/TRLQRWV128F92ED201	Melanie Fiona	
J/M/U/TRJMUUF128F429E692	Novaspace	Berlin, Germany
D/O/A/TRDOAWK128F92ED15C	Frans Bauer	
R/D/D/TRRDDCI128F42B15B1	The Freelance Hellraiser	
D/T/U/TRDTUOU128F92EC96D	Space Buddha featuring Toast3d	
E/T/T/TRETTXZ128F9339A5F	Jessica Andersson	
C/F/H/TRCFHUM128F42591BE	B. J. THOMAS	Houston, TX
S/E/X/TRSEXCD128F92E3BA1	Ximena Sarinana	MX
C/W/D/TRCWDYI128F932A557	Audiogroove	England
L/B/Z/TRLBZPQ128E0789126	Daryl Hall / John Oates	Philadelphia, Pennsylvania
H/A/N/TRHANXV128F1459C5A	The Mavericks	Miami, Florida
L/Z/I/TRLZIMQ128F42B0068	Bic Runga	
R/F/J/TRRFJYP128F4271726	Tiziano Ferro	
F/C/F/TRFCFDS128F92FCA1F	Mike Mikhjian	
P/O/W/TRPOWVL12903CA0B13	La Chat	Memphis, TN
D/X/R/TRDXRMU12903CD0C22	Separate	Dunn, NC
H/V/R/TRHVRNG128F42334FE	Busta Rhymes	East Flatbush, Brooklyn, NY
